,Sun x,Sun y,Sun z,Magnetometer x,Magnetometer y,Magnetometer z,Earth x,Earth y,Earth z,Angular momentum of wheels x,Angular momentum of wheels y,Angular momentum of wheels z,Sun in view,Current fault
11,2451306231.7707014,151150894376.05002,-13129061488.47964,-1.0601830209444733e-06,-1.3736521950686336e-06,2.0149809706008582e-07,-2371279.9153092643,-881324.7422288274,-6403674.654391324,2.5608032895189783e-10,6.438816803258578e-11,-7.499215476912322e-11,True,None
12,2929920067.464744,151222020771.19455,-12839709982.23799,-1.0382045330045618e-06,-1.3452268794488212e-06,1.9996303995273722e-07,-2357803.227348577,-880829.2819146552,-6411028.879065773,3.025940639523299e-10,7.609879257631422e-11,-8.871404731416068e-11,True,None
13,2297343833.5302286,150961962023.3996,-13067815521.761946,-1.078359908438813e-06,-1.3891364188882794e-06,1.9741675660508374e-07,-2387869.55161276,-872551.96139517,-6397435.772006703,3.52977596439026e-10,8.878272915879351e-11,-1.0359249580693113e-10,True,None
14,2207279089.30734,151041902791.40366,-13390539350.91395,-1.192530828435301e-06,-1.5665094888747731e-06,2.3985314674128205e-07,-2379995.86455482,-891384.6437924339,-6384612.585018847,4.072225729400465e-10,1.0244578649991259e-10,-1.196409481157063e-10,True,None
15,2521085120.1159286,150854175774.19373,-13728777333.28582,-1.0277747735110457e-06,-1.3543273885188608e-06,2.1084177169386744e-07,-2384446.102794517,-895326.2054111533,-6398713.862488332,4.65329867854492e-10,1.1708242146397974e-10,-1.3685983653957975e-10,True,None
16,2487308819.6331315,150864072921.44727,-13544334728.761734,-1.1070829208525283e-06,-1.4483794051743358e-06,2.1799403116572297e-07,-2391487.4356444804,-886529.212031163,-6389692.067118097,5.27300260385873e-10,1.3268939113006684e-10,-1.5524891144078863e-10,True,None
17,1887461392.4471364,151074841199.0149,-14205810796.553246,-9.862066552626868e-07,-1.293957415688252e-06,1.9457409619122177e-07,-2409542.4908781275,-892574.7411567385,-6394935.369715878,5.931311248445008e-10,1.4927027215859412e-10,-1.7481172102049096e-10,True,None
18,1854562578.538898,151285115833.33435,-14040361963.363472,-9.591234680975387e-07,-1.260815209003517e-06,1.9002927030085383e-07,-2422458.994055252,-892418.0407257656,-6393138.008133393,6.62817906468869e-10,1.6682909084457212e-10,-1.955551787830014e-10,True,None
19,2389740680.4079647,150727500188.75735,-14410264937.087313,-1.1023277514919968e-06,-1.4426520989349578e-06,2.1549808127952415e-07,-2418081.3059991533,-880229.7649156256,-6381111.745445559,7.36357999848573e-10,1.8536444697916563e-10,-2.1748457273267139e-10,True,None
20,2104755889.0170374,151018383361.65414,-14288899277.229994,-1.0235432069044114e-06,-1.3405332320058466e-06,1.9875393375103066e-07,-2435125.9266445567,-882124.2372490185,-6382740.671592591,8.137532333791432e-10,2.0487005370264465e-10,-2.4059885332094624e-10,True,None
21,1958478661.918337,150985627186.52496,-14796287987.955284,-1.054258460994008e-06,-1.3758544114134983e-06,1.9942324371317178e-07,-2445298.8065490993,-878221.4208614774,-6376425.101293297,8.949993580036486e-10,2.2534888590171576e-10,-2.649046895646745e-10,True,None
22,1932571063.5897415,150964169370.6237,-14856409756.297985,-1.0347078634540788e-06,-1.3678765700666323e-06,2.076737686171863e-07,-2449039.330218582,-890177.8377942486,-6374184.448284951,9.800930129272981e-10,2.468046168217887e-10,-2.904068429302773e-10,True,None
23,1488932114.5960972,150886392764.69623,-14746395477.209461,-9.378990764485298e-07,-1.2244103933596082e-06,1.7581735595221044e-07,-2459613.2018989567,-882796.9758727244,-6383724.484598186,1.0690335860023298e-09,2.69232732073505e-10,-3.171080522336068e-10,True,None
24,1407358751.432323,150818887763.5162,-15170823955.27449,-8.934504247065513e-07,-1.1756383154213699e-06,1.7435973165551277e-07,-2470382.053517255,-885937.5706295284,-6384035.246176982,1.1618178441891939e-09,2.9264319226662695e-10,-3.450105390614615e-10,True,None
25,1652680046.963735,150965656419.17178,-15110152206.616335,-1.0767049264854133e-06,-1.411502907798224e-06,2.0588180478789403e-07,-2461145.1733425576,-880603.2825710675,-6367230.777360264,1.25844501274138e-09,3.1702826490898244e-10,-3.7411848964801856e-10,True,None
26,939651391.0079255,150593581921.544,-15528927715.099964,-1.0215720110416123e-06,-1.3605594856262303e-06,2.0787374657143059e-07,-2478660.4860809036,-895659.0890364128,-6362794.633926016,1.3589153297440753e-09,3.4239026743431834e-10,-4.044306426689651e-10,True,None
27,1352666439.6485584,150842087081.90405,-15185275716.172968,-1.0500451570674655e-06,-1.3945039243130579e-06,2.113309989467169e-07,-2475258.5781485625,-892370.7478781934,-6361728.311595916,1.4632244142554766e-09,3.687265405632058e-10,-4.359557837445623e-10,True,None
28,1340695933.6747565,150988161852.56012,-15375373520.919239,-9.911223063388896e-07,-1.3149382607528293e-06,1.9814481467224978e-07,-2478882.210121735,-893450.8848221139,-6366862.611513411,1.571373039644301e-09,3.960372365824178e-10,-4.686924808074357e-10,True,None
29,338558173.9503983,150962956652.9882,-15387021593.228462,-9.826342788376867e-07,-1.2777748681623262e-06,1.7569146504187286e-07,-2496329.2856055084,-876187.4062613957,-6365516.306235432,1.6833603600835953e-09,4.243245315043613e-10,-5.026414625636998e-10,True,None
30,1608934841.748823,150578250976.76425,-15947663868.489407,-9.691772939931676e-07,-1.3044513631824768e-06,2.064456682461741e-07,-2494405.187656315,-900113.4495827965,-6361052.153773683,1.7991804772723333e-09,4.536013337894215e-10,-5.378085604368916e-10,True,None
31,1777956871.4252188,150659546312.21347,-16054163523.970182,-1.0238553012927198e-06,-1.3557285355492342e-06,2.025931905884589e-07,-2502772.233690283,-880033.4392868909,-6355969.830784988,1.9188374092606736e-09,4.83843776387175e-10,-5.741951712286345e-10,True,None
32,972993656.9952474,150770719170.8245,-15917373314.519794,-9.546400737880288e-07,-1.2685134893650474e-06,1.8945092030997088e-07,-2512089.0248102127,-889499.391470527,-6358702.974925412,2.042329303290309e-09,5.150543182126487e-10,-6.118037042007925e-10,True,None
33,755637853.9219773,150581471924.34427,-16479571354.453243,-9.849292441474471e-07,-1.3090922467865922e-06,1.9414606033147825e-07,-2517828.2902062824,-890426.7880855429,-6352695.986631265,2.169652318562728e-09,5.472402528982058e-10,-6.506383513382308e-10,True,None
34,827255185.3210297,150862893517.732,-16359154527.48705,-1.0404384610986525e-06,-1.3772260023592678e-06,1.9988365040787725e-07,-2532557.494116197,-881618.5978043557,-6342261.360819904,2.3008038912689814e-09,5.804047348732118e-10,-6.907024954996481e-10,True,None
35,1006506158.376904,150872979104.36053,-16576699164.401396,-1.022492132790834e-06,-1.3681698961529917e-06,2.0670749331819834e-07,-2533558.5604056795,-890340.6631379456,-6341561.063903772,2.4357802559184815e-09,6.145475775684269e-10,-7.320027770600127e-10,True,None
36,650145817.0061313,150829626170.1384,-16887376567.77364,-1.069723039708101e-06,-1.4207933654722056e-06,2.076803177007485e-07,-2544388.606609385,-880950.3976297422,-6334178.870874497,2.574581905397529e-09,6.496631716918137e-10,-7.745403051016631e-10,True,None
37,184332792.26037645,150822832628.96915,-17024597395.921663,-1.0274377777754854e-06,-1.3833174471541105e-06,2.098429328565698e-07,-2542323.916918873,-902047.4403928713,-6335261.825643737,2.717205532236257e-09,6.857545697896151e-10,-8.183197520770419e-10,True,None
38,434529991.8850785,150731276946.28717,-17273132567.04115,-9.481659988337051e-07,-1.2727284201483012e-06,1.9092723376609977e-07,-2554407.273840205,-897363.6928575665,-6340663.936583545,2.8636495023643332e-09,7.228269389222786e-10,-8.63342136504829e-10,True,None
39,176142746.9955112,150689973609.5812,-17785467958.885323,-1.0174663000565061e-06,-1.3774151202365277e-06,2.1305361944236755e-07,-2556575.1120343404,-899392.2599915789,-6330540.590604779,3.0139121058718146e-09,7.608792668817739e-10,-9.096107644996173e-10,True,None
40,437644861.0739157,150657739945.3438,-17497128705.749714,-9.419083054891552e-07,-1.2713562734049452e-06,1.9460831327687169e-07,-2565673.3792884364,-896024.1115929118,-6336567.456467022,3.167993468326761e-09,7.999037852440648e-10,-9.571281213033952e-10,True,None
41,153624522.35527697,150761654167.75916,-17418381310.432087,-9.959694058540622e-07,-1.3180570753043141e-06,1.8615275823836831e-07,-2578207.0183192985,-877204.7511195444,-6329687.204668355,3.3258923129719517e-09,8.39900497561522e-10,-1.0058963996607338e-09,True,None
42,-521368198.3811184,150460411216.31085,-17905985407.253246,-1.053154440444347e-06,-1.412692252413433e-06,2.063781523512063e-07,-2584730.7036901135,-892239.3690705935,-6317211.409606951,3.487603841975554e-09,8.808798345687037e-10,-1.0559201996501184e-09,True,None
43,-92846348.18093817,150553119984.60883,-18101896375.13442,-1.0123343710109444e-06,-1.3749581083700044e-06,2.1131553940107736e-07,-2590820.210337186,-896199.4045578978,-6317470.132232744,3.6531240821298936e-09,9.228440493900269e-10,-1.1072055057291166e-09,True,None
44,-25199951.221186027,150627104472.6704,-17795209465.36281,-9.618155302886397e-07,-1.2799901678177187e-06,1.842122359993531e-07,-2587429.853504682,-880113.5027823517,-6329040.4458371475,3.822454426508199e-09,9.657796850133988e-10,-1.1597545870640333e-09,True,None
45,177650598.54142025,150608751845.27963,-17691122955.827766,-1.036289235844093e-06,-1.3877734932788957e-06,2.0242130130065436e-07,-2590603.472717462,-886088.5605158112,-6317705.712589935,3.995595957748705e-09,1.0096943412567164e-09,-1.2135629930803707e-09,True,None
46,274699326.9502974,150622835903.53903,-18427006506.511013,-1.055825851232163e-06,-1.431764342596215e-06,2.182117379568404e-07,-2607151.320041447,-886774.5608022881,-6307511.621283285,4.172546250152122e-09,1.054589284177812e-09,-1.2686344086962916e-09,True,None
47,-662277522.3453143,150543056373.34613,-18291069284.117237,-9.613222612965096e-07,-1.304717730271508e-06,1.9580767256887869e-07,-2619207.33046645,-897281.8950368528,-6311767.276244741,4.353303413170577e-09,1.1004511333481803e-09,-1.3249766003122483e-09,True,None
48,-92791872.65984741,150306725839.54037,-18486860968.001354,-9.685160157527723e-07,-1.297117647710292e-06,1.8664117680405655e-07,-2627664.92552194,-879433.0287382238,-6311271.58978897,4.537861834345784e-09,1.1472925670376633e-09,-1.3825946925920247e-09,True,None
49,-486340196.88299006,150211474311.46365,-18582434536.22281,-1.0992345075868798e-06,-1.472850561191419e-06,2.106212560839262e-07,-2629917.076541479,-877954.6592205332,-6295986.089336116,4.7262206457480655e-09,1.1951127796918326e-09,-1.4414904134757111e-09,True,None
50,-338101490.73133165,150465503116.48126,-18991954050.486572,-9.646079745327648e-07,-1.3046194133617766e-06,1.928595125746508e-07,-2639660.909045883,-886015.6995162909,-6304885.963978023,4.918377461769227e-09,1.243913534995449e-09,-1.5016671477617427e-09,True,None
51,-84748062.18101938,150302596823.96832,-19232017643.13443,-1.0398936021852155e-06,-1.4125257639199557e-06,2.118168985565836e-07,-2649873.9600928877,-881089.9795665464,-6292249.961750517,5.114331641236115e-09,1.2936898397246734e-09,-1.563127656039548e-09,True,None
52,-1236578176.5878599,150617026802.7439,-18942148535.524925,-1.0751443592725123e-06,-1.4497448089061933e-06,2.0708904442989641e-07,-2657292.8471903964,-884768.6338772901,-6285543.496732752,5.3140815028866155e-09,1.3444338394168114e-09,-1.625877365658751e-09,True,None
53,-254645660.46156198,150536172755.8245,-19206793153.96583,-1.0232562276834393e-06,-1.3911335751792608e-06,2.0807888173167075e-07,-2647418.8663678877,-887257.4718636303,-6294164.394366243,5.517620384532809e-09,1.3961641433088714e-09,-1.68992102370897e-09,True,None
54,-400605551.71927303,150664325705.6227,-19393129035.341125,-1.0291126125429102e-06,-1.4031100935379094e-06,2.1087094472271277e-07,-2655571.9555466305,-888141.3390678474,-6289704.331252608,5.724954181645266e-09,1.4488676999946885e-09,-1.7552532931567593e-09,True,None
55,-1121686268.9349818,150565955521.07953,-19824063754.172813,-1.1259644725349237e-06,-1.5304891053756648e-06,2.246420441282093e-07,-2672543.2452518865,-881736.0877003622,-6273559.066772753,5.936080680614708e-09,1.5025437333723094e-09,-1.8218780943232736e-09,True,None
56,-902063171.049699,150488329148.2469,-19660342154.31214,-1.1145766773181378e-06,-1.5072506590464572e-06,2.1747209678666325e-07,-2671875.0115948822,-878252.730508254,-6275973.437915433,6.15099385675871e-09,1.5571956770167518e-09,-1.8898041835346547e-09,True,None
57,-620065148.0927223,150388559562.9711,-20366416779.44498,-1.2729520254256845e-06,-1.7561301581298418e-06,2.693503168006247e-07,-2683325.944738938,-884811.2695479294,-6253489.780546006,6.3696937363655085e-09,1.61282613566862e-09,-1.9590306480850543e-09,True,None
58,-680255270.7391081,150248784773.88663,-19892695727.292496,-1.0035660452890203e-06,-1.3693844854817808e-06,2.04606222434098e-07,-2679397.7996840603,-883048.9586834542,-6283234.589747655,6.5921778968168246e-09,1.6694214116654675e-09,-2.0295659762230432e-09,True,None
59,-729702062.532781,150392656883.80853,-20268720302.34344,-1.0386582442449018e-06,-1.4382979714968011e-06,2.2177032911681046e-07,-2692621.7127081184,-896319.8311496407,-6270351.36870545,6.818449320120554e-09,1.7269870195455164e-09,-2.101403487401371e-09,True,None
60,-2279609308.123542,150413732017.02515,-19987501563.925625,-9.741860400057318e-07,-1.3258435302548246e-06,1.9029186069337497e-07,-2706672.5626230664,-888405.7873568557,-6274600.683459933,7.0485028170227015e-09,1.7855231772602744e-09,-2.1745515660971624e-09,True,None
61,-1461373312.4789557,150069444916.70795,-21048342131.149075,-1.0701283056103967e-06,-1.49756555794018e-06,2.342466699657628e-07,-2721081.7689071284,-899688.3403167196,-6253264.316403199,7.282332302700963e-09,1.8450467305145105e-09,-2.2490144821194174e-09,True,None
62,-1189427209.7542558,150158699378.52795,-20544600053.738438,-9.535587663759891e-07,-1.311896418213279e-06,1.9635405010440733e-07,-2718174.255001201,-887727.6983155089,-6271195.685148473,7.51993561423946e-09,1.905538836272998e-09,-2.324801921847176e-09,True,None
63,-1400650167.26492,150112926210.03745,-21234883240.13325,-9.431404113244541e-07,-1.309347283030557e-06,1.9923613068108187e-07,-2733505.4619794944,-894962.6287788565,-6263949.97058065,7.76131498495023e-09,1.967004289314945e-09,-2.4019087327812785e-09,True,None
64,-1309842400.4367318,150062466969.36325,-21017992750.179363,-9.63492100156764e-07,-1.3388722409159932e-06,2.0490286884750312e-07,-2733712.6042125663,-892558.2935812763,-6261619.68093668,8.006465620070087e-09,2.029443217369333e-09,-2.48034256496748e-09,True,None
65,-1713358397.1246831,150267681940.2353,-21288024236.347214,-1.010790123148047e-06,-1.399512067334219e-06,2.1032423360077566e-07,-2741643.4415448233,-888048.903366799,-6253635.832450389,8.255388139672462e-09,2.092851975354104e-09,-2.560103613279152e-09,True,None
66,-1830218842.3991115,150389979384.22668,-20998246598.26903,-9.399168206014163e-07,-1.2897693292411214e-06,1.8799411737420823e-07,-2745123.9656169377,-883975.0733677798,-6262051.064221978,8.508079359243502e-09,2.157233691303583e-09,-2.6411959425804698e-09,True,None
67,-983719546.2442735,150342264379.63766,-21050842037.551426,-1.0043157425258508e-06,-1.3765166180534167e-06,2.0194817952796317e-07,-2747361.786579221,-872104.1100687822,-6255142.953451175,8.764538222384329e-09,2.2225947206341198e-09,-2.72361916365395e-09,True,None
68,-2394984001.3430514,149738002489.03943,-21774813625.53485,-1.0711091154368479e-06,-1.4780690962568744e-06,2.1623324011787557e-07,-2761500.215442418,-883038.9554505578,-6239363.081707332,9.024766394637333e-09,2.2889244385591878e-09,-2.8073740793229915e-09,True,None
69,-1336586507.2901542,149984114536.86832,-21951809980.51002,-1.0320336943083683e-06,-1.4406063367987279e-06,2.2067427060145034e-07,-2764139.6129418155,-884662.7879887614,-6241116.493913761,9.288755999824584e-09,2.3562328697922007e-09,-2.8924699266868632e-09,True,None
70,-2514060134.7049313,149805518668.70917,-21777216427.713207,-9.512824380885276e-07,-1.3192805299356978e-06,1.9401302382231068e-07,-2779225.373596979,-889766.3830789474,-6243860.776775491,9.556509666445258e-09,2.4245055889251126e-09,-2.9789072017543694e-09,True,None
71,-2017033779.4385865,149899181666.76675,-21762612624.77141,-9.849847148247207e-07,-1.372553612242766e-06,2.0621219805869972e-07,-2777505.6822312986,-888111.4973460459,-6240319.700487304,9.82802009594469e-09,2.4937597891693e-09,-3.06669185802337e-09,True,None
72,-2518544117.31215,149770670701.53006,-22038495000.513985,-1.0849285969005444e-06,-1.504224865250892e-06,2.200596946204271e-07,-2787756.6922821603,-881677.007880505,-6226068.697464178,1.0103289167642886e-08,2.5639873462346117e-09,-3.1558235666135825e-09,True,None
73,-2197847725.10329,150291143079.40134,-21841919889.63532,-9.630715145814103e-07,-1.329756492941043e-06,1.931513506395144e-07,-2794675.135343447,-876263.9128958125,-6237944.572649352,1.0382312106281343e-08,2.635193127940598e-09,-3.246308237501884e-09,True,None
74,-2340466138.356676,149847950229.15286,-22329428253.702095,-9.922484483587225e-07,-1.3832884524049067e-06,2.0631393885362518e-07,-2786704.9227686734,-888992.587185404,-6235238.407559595,1.0665089487379957e-08,2.7073745472862174e-09,-3.338145802629897e-09,True,None
75,-2623923239.602851,149795996957.27808,-22688122167.339836,-1.008830796589809e-06,-1.4194670648730615e-06,2.1395535469875737e-07,-2816823.464740251,-890148.1496318976,-6218836.348935326,1.0951621971277854e-08,2.7805326421437977e-09,-3.431334897600846e-09,True,None
76,-2711250549.473091,149713082955.77573,-22740833630.628468,-9.829412847615247e-07,-1.3698831541656577e-06,2.00048276468916e-07,-2825015.824716807,-881524.9934193064,-6220353.903053516,1.1241900863195957e-08,2.8546653151411935e-09,-3.5258896939651455e-09,True,None
77,-2847978308.280934,149853295568.9787,-22862636017.81514,-1.0084238963857196e-06,-1.404812182803077e-06,2.049152202499478e-07,-2830544.635262611,-876769.3537975252,-6215601.810623365,1.153592396264693e-08,2.9297766305170498e-09,-3.6218122928840814e-09,True,None
78,-3099588465.787768,149909282778.54984,-22690764738.66418,-1.0860109863206732e-06,-1.5290779707891277e-06,2.2796619938418026e-07,-2830659.233450435,-888377.7182218314,-6204324.572824257,1.1833690278168729e-08,3.0058637174398618e-09,-3.7191051301877373e-09,True,None
79,-2816669338.3428063,149516237734.98618,-23318669786.374626,-9.681550379354348e-07,-1.3637775868702315e-06,2.0390966479100183e-07,-2843331.272294225,-885731.2751131189,-6212207.630808658,1.2135197364982701e-08,3.0829285865454356e-09,-3.817771320830413e-09,True,None
80,-3084024565.7728195,150110826494.6615,-22680438793.96355,-9.169432640497516e-07,-1.2778570447570491e-06,1.8538422703196193e-07,-2838643.5738220895,-881541.2229843001,-6222384.843950105,1.2440444043992314e-08,3.1609676001295602e-09,-3.917813816844513e-09,True,None
81,-2994567191.66654,149929221048.23352,-22815320051.11744,-9.670968889471766e-07,-1.3564985200159668e-06,2.0038911432445007e-07,-2836836.0464556357,-885991.1413655593,-6215656.999005778,1.2749431476136988e-08,3.2399871578371265e-09,-4.0192288185608655e-09,True,None
82,-3273596207.965219,149642310311.5366,-23424908853.49886,-1.0295010545376288e-06,-1.4443906146303216e-06,2.1118354533851255e-07,-2855841.4191868664,-879971.0258094606,-6200592.5770330485,1.3062159551616918e-08,3.319984998273638e-09,-4.122017211233355e-09,True,None
83,-3242526051.2743106,149819585045.42517,-24001382038.419575,-9.332876890373866e-07,-1.3453822390077657e-06,2.1008645389353963e-07,-2870720.7651272197,-904526.7451732088,-6199023.154847627,1.337862226583665e-08,3.4009609578767597e-09,-4.226188207731233e-09,True,None
84,-3488769041.446949,149604847794.9365,-23471402703.012627,-1.0940614130233162e-06,-1.5359782634276394e-06,2.2418281854094175e-07,-2856180.5887189317,-879982.074055808,-6193376.001392189,1.3698815534019005e-08,3.4829100325402455e-09,-4.331749558735185e-09,True,None
85,-3783706294.2615485,149635832620.38412,-24214639641.793495,-1.019903257609869e-06,-1.4472087186420774e-06,2.151050941385367e-07,-2881197.269212819,-885982.4632134688,-6188096.224569418,1.4022742259151877e-08,3.5658382958097553e-09,-4.4386949716893345e-09,True,None
86,-3536216761.0222816,149638857646.9901,-24049448119.473755,-9.94710562736524e-07,-1.4186127873813361e-06,2.1395514794354485e-07,-2883976.344988504,-889102.445811394,-6188777.499519969,1.4350395740417029e-08,3.6497440959023283e-09,-4.547035082846056e-09,True,None
87,-4256361188.2127585,149876670937.7896,-24000197576.00855,-1.035468507245978e-06,-1.4672666751518627e-06,2.157872763889414e-07,-2882686.6793187466,-888182.4478195085,-6185475.600484601,1.468177583373576e-08,3.7346245724852095e-09,-4.656770998035484e-09,True,None
88,-3790068239.7316184,149429787656.2939,-24199601214.281185,-9.65223312476625e-07,-1.3770044763886416e-06,2.0637901944717316e-07,-2895661.6157860123,-889143.3208877165,-6186858.616881495,1.501688068820531e-08,3.820487973679105e-09,-4.76790292559279e-09,True,None
89,-3718665744.018389,149448668241.8687,-24312969058.907578,-8.728490728506643e-07,-1.2496923987559606e-06,1.8884284237053353e-07,-2904381.2895955457,-892902.4804922354,-6193831.119989552,1.5355708577342307e-08,3.9073282696340925e-09,-4.8804353300760334e-09,True,None
90,-3894972401.513509,149658182441.879,-25056727146.44333,-1.0461421722938515e-06,-1.5109686473018892e-06,2.324585474315262e-07,-2911761.710908613,-889925.7358950085,-6168684.970576115,1.56982581673876e-08,3.995144750304637e-09,-4.9943704238690565e-09,True,None
91,-4254014193.5420933,149630413970.38358,-24852880174.96235,-9.163715923159922e-07,-1.310038266638017e-06,1.9472168365128406e-07,-2927803.0420622523,-884137.7223606495,-6178523.964951408,1.6044526253582666e-08,4.083930379620028e-09,-5.109715139208448e-09,True,None
92,-4315961308.276474,149584797876.36197,-25563525122.594646,-1.0561354527207179e-06,-1.5180246668269505e-06,2.262320629070267e-07,-2940038.9759507496,-882635.4707459525,-6155830.026715867,1.6394508862580026e-08,4.173692392678953e-09,-5.226473144931202e-09,True,None
93,-4536515576.015125,149222367771.22382,-25137674552.738556,-9.394827104110762e-07,-1.3716730023276785e-06,2.1310983719828866e-07,-2931290.76070717,-906169.1223067625,-6168638.14460839,1.6748200345468283e-08,4.264430178417856e-09,-5.344652948044112e-09,True,None
94,-3892222862.5298257,149496028157.49866,-25136229564.719288,-8.782560061421228e-07,-1.2664466410290246e-06,1.916471627331078e-07,-2949309.138206177,-883479.2547798605,-6172691.358667337,1.7105602820617613e-08,4.356145092779561e-09,-5.4642510210649855e-09,True,None
95,-4264564690.893689,149344747738.79404,-25520222917.041435,-9.73687894043778e-07,-1.4026748174209806e-06,2.098823844675979e-07,-2955784.4146315623,-880044.4907222227,-6157984.684159101,1.746671527241847e-08,4.4488297818949265e-09,-5.585271096975431e-09,True,None
96,-4596805596.406484,149252028514.0313,-25573749654.81412,-9.921612943577973e-07,-1.433414549256158e-06,2.1597308633093142e-07,-2953267.149790049,-883451.119452108,-6156205.298141128,1.783153389563857e-08,4.5424867080768346e-09,-5.707718001817076e-09,True,None
97,-4697572742.523487,149268046429.8856,-25854122150.633194,-9.254625862590712e-07,-1.3546145456441548e-06,2.0934889724173767e-07,-2957491.1693120254,-901209.8396580678,-6158513.883092481,1.8200058865658897e-08,4.637115987064091e-09,-5.831591444254377e-09,True,None
98,-4952003847.007252,149435539224.89304,-25661375107.6825,-9.26537167277195e-07,-1.347179869792232e-06,2.0322074325078852e-07,-2975929.9501906354,-889627.0669740778,-6151940.823232602,1.8572287655362277e-08,4.732721006739767e-09,-5.956894085696073e-09,True,None
99,-4892311872.509933,149346279676.67706,-26284578042.326744,-9.6459219965068e-07,-1.4030478815628698e-06,2.1243924025112974e-07,-2976101.5788444104,-885395.9102793762,-6147676.753274052,1.8948215360053464e-08,4.8293024660624655e-09,-6.083632842276333e-09,True,None
100,-4946515703.980456,149308027623.46054,-26097794927.69167,-8.945654278736442e-07,-1.2819711941400942e-06,1.8645002102785606e-07,-2987330.3776985533,-871395.660546048,-6154720.496769987,1.9327842534487093e-08,4.92685626307645e-09,-6.211808147090548e-09,True,None
101,-5287386484.537219,149291892605.59036,-26068733595.433136,-9.202512349160102e-07,-1.3244138546681178e-06,1.9265291435961517e-07,-2994028.2033046302,-877641.0413208907,-6146803.972363263,1.9711167294795878e-08,5.025386111023349e-09,-6.341421608301898e-09,True,None
102,-5307359414.876749,149401765545.59518,-26416871493.369583,-8.959012780728927e-07,-1.3096576504512562e-06,1.9749798817028684e-07,-3002818.257552728,-889195.5518871129,-6142534.776183418,2.0098185510805216e-08,5.1248968806162e-09,-6.4724777158604786e-09,True,None
103,-4505481241.776525,149255692736.7422,-26717531680.689266,-9.613475830695631e-07,-1.4138361525611273e-06,2.1808483870563975e-07,-3002776.7768028663,-883502.0037962953,-6134407.324471333,2.048889469472157e-08,5.225384272243161e-09,-6.60498133952342e-09,True,None
104,-5121511903.651596,149239178290.61832,-26763651903.561337,-9.542324791828908e-07,-1.392851060237115e-06,2.0924967180982946e-07,-3008084.502546596,-881059.6356970434,-6133811.051880584,2.0883296723884873e-08,5.326836415457123e-09,-6.738933323551837e-09,True,None
105,-5147898778.741107,149170943901.0042,-26782042007.46691,-9.186368943155387e-07,-1.3506264279873739e-06,2.0581925138516548e-07,-3019528.3499724534,-884047.3063674928,-6131603.472237922,2.128138858875229e-08,5.429261296456374e-09,-6.8743356070959675e-09,True,None
106,-5664517959.07245,149425732244.89194,-27124031273.251118,-9.333492690361176e-07,-1.3852790147803865e-06,2.1387185430189297e-07,-3022234.629885855,-897191.9570633105,-6125543.670871562,2.168316761477269e-08,5.532655875784852e-09,-7.011192913277368e-09,True,None
107,-5828812000.105231,149234611878.92398,-26696560494.549816,-1.0418100978316155e-06,-1.5311892238808637e-06,2.2992220573845612e-07,-3025099.17542667,-884847.688373741,-6114012.782988153,2.2088630481646073e-08,5.637024986991196e-09,-7.149508533822823e-09,True,None
108,-5250131252.326846,149153158048.32687,-27065977282.227108,-8.67432175100884e-07,-1.2858541012634807e-06,1.9804704081979595e-07,-3029881.948682273,-894426.8937367045,-6131081.465515617,2.2497775174859253e-08,5.742370850620461e-09,-7.289284668507584e-09,True,None
109,-5717743426.44972,149066950497.77957,-27294272138.133205,-9.903434958198908e-07,-1.4512758990851413e-06,2.1466969599737093e-07,-3042615.194129446,-879688.3082048303,-6112364.526765693,2.2910603015524292e-08,5.848689737433088e-09,-7.430520549775385e-09,True,None
110,-5870408290.7699175,148893141583.7448,-27995126635.300488,-1.0459805820799174e-06,-1.576969733863931e-06,2.4694323116034374e-07,-3060280.9581303974,-895441.027065098,-6092166.808290762,2.3327107947070108e-08,5.9559871765421634e-09,-7.573223107331043e-09,True,None
111,-5907084861.732481,149106304223.29422,-27432245996.468464,-9.494172178376665e-07,-1.4070546362155856e-06,2.1287571392174977e-07,-3055608.2399041504,-886083.0544478128,-6108891.413619129,2.3747283793710296e-08,6.064254109103231e-09,-7.717403673193093e-09,True,None
112,-6448938698.728077,148796513564.54703,-28218595037.43776,-9.109333549433744e-07,-1.3587159098971015e-06,2.065631621754702e-07,-3071100.234811693,-891552.8939536621,-6104689.209545479,2.4171133373381e-08,6.173496026560423e-09,-7.863056693080526e-09,True,None
113,-5779930015.906974,149018998936.10678,-27932878508.53686,-9.430805720013096e-07,-1.4086959979355794e-06,2.1657629292316072e-07,-3071683.1490585557,-883140.1054277018,-6101347.830240029,2.4598651370215075e-08,6.283715114933757e-09,-8.010188962280153e-09,True,None
114,-6051787947.255448,149012397681.58295,-27731302394.84806,-9.26651096080706e-07,-1.3765463869258028e-06,2.0797196033658992e-07,-3071403.6284277034,-884136.551672818,-6103983.090515966,2.5029839865036574e-08,6.394901431061481e-09,-8.158800481711718e-09,True,None
115,-6795826322.200723,148751107407.27234,-27761243445.055298,-9.544982071789718e-07,-1.4311260149268854e-06,2.1849646264227693e-07,-3073680.526886265,-898288.6989964825,-6096344.853869732,2.5464697673085294e-08,6.507062083575457e-09,-8.308890831268567e-09,True,None
